,PUE,ISO3_COUNTRY_CODE,total_wall_clock_time,total_power,kg_carbon,carbon_cost,exp_name,exp_set
0,1.5,CAN,6.7775521347257826,0.07715917987564139,0.0023147753962692416,-1.902208511398355e-05,sub-1088341,recon-all_run_1
0,1.5,CAN,7.5612072844637765,0.09990093049625946,0.002997027914887784,-2.46286184732495e-05,sub-3754490,recon-all_run_1
0,1.5,CAN,7.461007941365242,0.10279681108439581,0.0030839043325318746,-2.534254113437997e-05,sub-4778114,recon-all_run_1
0,1.5,CAN,8.788482084472975,0.12095613044389726,0.003628683913316918,-2.9819365784734957e-05,sub-1013261,recon-all_run_1
0,1.5,CAN,8.02485579305225,0.10949159510617978,0.0032847478531853936,-2.6993009059095624e-05,sub-1040584,recon-all_run_1
0,1.5,CAN,8.326618345313602,0.10342902221551867,0.00310287066646556,-2.5498400410821333e-05,sub-3171661,recon-all_run_1
0,1.5,CAN,7.451080452203751,0.07795542405447071,0.0023386627216341214,-1.921838352676628e-05,sub-1005221,recon-all_run_1
0,1.5,CAN,6.60340225080649,0.06421699855744928,0.0019265099567234785,-1.5831443702397247e-05,sub-1032539,recon-all_run_1
0,1.5,CAN,6.999264690876007,0.14192534002292698,0.0042577602006878094,-3.498891385442854e-05,sub-1042997,recon-all_run_1
0,1.5,CAN,8.532592349449793,0.08784791407716175,0.0026354374223148524,-2.1657183258750832e-05,sub-2014383,recon-all_run_1
0,1.5,CAN,9.15116412944264,0.10929960594263301,0.00327898817827899,-2.694567788974111e-05,sub-3672652,recon-all_run_1
0,1.5,CAN,7.168346488873164,0.09355042373176972,0.0028065127119530917,-2.306302536578326e-05,sub-1076471,recon-all_run_1
0,1.5,CAN,7.765290533105532,0.11566961854504688,0.0034700885563514064,-2.85160797796466e-05,sub-1085566,recon-all_run_1
0,1.5,CAN,7.87432774497403,0.09767061361259197,0.002930118408377759,-2.4078777512515402e-05,sub-5142605,recon-all_run_1
0,1.5,CAN,8.197374199430147,0.10189730845318594,0.003056919253595578,-2.512078637183968e-05,sub-2826442,recon-all_run_1
0,1.5,CAN,9.627137611111005,0.12985090736290786,0.0038955272208872358,-3.201219888503506e-05,sub-1047553,recon-all_run_1
0,1.5,CAN,7.959687911404504,0.09866068185164686,0.002959820455549406,-2.432285945250372e-05,sub-1599957,recon-all_run_1
0,1.5,CAN,11.823876884778342,0.1287566671215801,0.003862700013647403,-3.174243537744944e-05,sub-1000011,recon-all_run_1
0,1.5,CAN,8.231753420035044,0.11347118129182077,0.003404135438754623,-2.797409811763283e-05,sub-2810142,recon-all_run_1
0,1.5,CAN,8.22629044605626,0.11219039167895453,0.0033657117503686357,-2.7658344514907733e-05,sub-4140526,recon-all_run_1
0,1.5,CAN,9.582491149173842,0.11944534502438574,0.003583360350731572,-2.9446911218923974e-05,sub-1474044,recon-all_run_1
0,1.5,CAN,7.762139516671499,0.1218056758861238,0.003654170276583714,-3.002880458043335e-05,sub-1012146,recon-all_run_1
0,1.5,CAN,8.645661846929126,0.11565217724248728,0.0034695653172746184,-2.8511779967980348e-05,sub-1110743,recon-all_run_1
0,1.5,CAN,8.389243613084158,0.10782040756337952,0.0032346122269013857,-2.658101049026932e-05,sub-1011809,recon-all_run_1
0,1.5,CAN,8.721496845285097,0.09588511118924428,0.0028765533356773284,-2.363859684803862e-05,sub-3174352,recon-all_run_1
0,1.5,CAN,9.077645455797514,0.10546867268948618,0.003164060180684585,-2.6001236301263906e-05,sub-1245278,recon-all_run_1
0,1.5,CAN,8.258915575875177,0.10174170518460311,0.0030522511555380934,-2.508242543249627e-05,sub-1035366,recon-all_run_1
0,1.5,CAN,6.661569186647733,0.0904064458801131,0.002712193376403393,-2.228793918177923e-05,sub-3614538,recon-all_run_1
0,1.5,CAN,8.40357565138075,0.09320388734327359,0.0027961166202982073,-2.2977593603967095e-05,sub-1450654,recon-all_run_1
0,1.5,CAN,8.080721801982985,0.11030146517995595,0.003309043955398679,-2.719266666949879e-05,sub-1004436,recon-all_run_1
0,1.5,CAN,9.322006748318673,0.1024161532733761,0.003072484598201283,-2.524869740389722e-05,sub-1033401,recon-all_run_1
0,1.5,CAN,8.996485887500976,0.12391611372161383,0.003717483411648415,-3.054909170892752e-05,sub-2316147,recon-all_run_1
0,1.5,CAN,7.113154276675648,0.09056056936254134,0.00271681708087624,-2.2325935308818663e-05,sub-1072930,recon-all_run_1
0,1.5,CAN,8.022953142788674,0.10800441600232351,0.0032401324800697055,-2.6626374168226048e-05,sub-1455277,recon-all_run_1
0,1.5,CAN,7.186338974436124,0.09333234050524034,0.00279997021515721,-2.3009261216090892e-05,sub-1232770,recon-all_run_1
0,1.5,CAN,7.6680131897661425,0.09516121268041038,0.002854836380412311,-2.3460133843751666e-05,sub-4364423,recon-all_run_1
0,1.5,CAN,8.790385855502553,0.12069754978356298,0.0036209264935068894,-2.975561778562926e-05,sub-1838053,recon-all_run_1
0,1.5,CAN,9.33592390053802,0.11661426922294744,0.0034984280766884234,-2.874896490915378e-05,sub-1005469,recon-all_run_1
0,1.5,CAN,7.4173882942067255,0.09177618726867337,0.0027532856180602014,-2.2625622103232428e-05,sub-1021576,recon-all_run_1
0,1.5,CAN,8.057250294486682,0.09931892933882377,0.0029795678801647135,-2.448513748276954e-05,sub-4656152,recon-all_run_1
0,1.5,CAN,8.248385676940282,0.09644504822373981,0.0028933514467121943,-2.377663836099679e-05,sub-1027606,recon-all_run_1
0,1.5,CAN,8.22483054359754,0.11067923529734368,0.0033203770589203107,-2.7285798495654157e-05,sub-1193159,recon-all_run_1
0,1.5,CAN,6.785758677456114,0.11651937252610486,0.003495581175783146,-2.8725569986510942e-05,sub-1190941,recon-all_run_1
0,1.5,CAN,7.156184311972724,0.11786505595650872,0.0035359516786952617,-2.9057321889406693e-05,sub-4245899,recon-all_run_1
0,1.5,CAN,8.35015352666378,0.14014488208482478,0.004204346462544743,-3.454997680902405e-05,sub-1006569,recon-all_run_1
0,1.5,CAN,8.870574683348337,0.1080785700428765,0.003242357101286295,-2.664465539507706e-05,sub-1000394,recon-all_run_1
0,1.5,CAN,7.437538408041,0.10158120608565503,0.003047436182569651,-2.5042857522030806e-05,sub-1037070,recon-all_run_1
0,1.5,CAN,6.932347695827485,0.09501353138056214,0.002850405941416864,-2.3423725910697108e-05,sub-1112423,recon-all_run_1
0,1.5,CAN,7.974149269461631,0.08799734256825471,0.0026399202770476414,-2.1694021927598862e-05,sub-1081696,recon-all_run_1
0,1.5,CAN,7.724879408081373,0.1309642898586359,0.003928928695759077,-3.228668154066065e-05,sub-1086009,recon-all_run_1
0,1.5,CAN,9.363693063325352,0.1458753828604651,0.004376261485813953,-3.596271957891437e-05,sub-1127906,recon-all_run_1
0,1.5,CAN,16.67019514163335,0.20470216703360036,0.006141065011008011,-5.0465311458802704e-05,sub-1009760,recon-all_run_1
0,1.5,CAN,9.024939495788681,0.11213588714411911,0.003364076614323573,-2.764490748897759e-05,sub-1000083,recon-all_run_1
0,1.5,CAN,11.05173137333658,0.13524834734118135,0.004057450420235441,-3.334283203626621e-05,sub-1044475,recon-all_run_1
0,1.5,CAN,7.584536447193887,0.10075713352371506,0.003022714005711452,-2.483969856623857e-05,sub-3522877,recon-all_run_1
0,1.5,CAN,7.296486470037037,0.09288947138217374,0.002786684141465212,-2.2900080504645984e-05,sub-1530211,recon-all_run_1
0,1.5,CAN,8.636339271929529,0.11121870555518584,0.0033365611666555752,-2.741879432554342e-05,sub-1518902,recon-all_run_1
0,1.5,CAN,8.055742080277867,0.12366548594891144,0.003709964578467343,-3.0487304338559445e-05,sub-1100101,recon-all_run_1
0,1.5,CAN,6.269776274694337,0.10133208961664125,0.003039962688499238,-2.4981442733997647e-05,sub-3875050,recon-all_run_1
0,1.5,CAN,8.04650714914004,0.09352720669188688,0.0028058162007566067,-2.3057301659161988e-05,sub-1792032,recon-all_run_1
0,1.5,CAN,9.278480246928003,0.07535687149468953,0.002260706144840686,-1.8577761269699987e-05,sub-3553027,recon-all_run_1
0,1.5,CAN,9.162741732729806,0.11251167357782962,0.003375350207334889,-2.7737550276760494e-05,sub-4451351,recon-all_run_1
0,1.5,CAN,9.80139077252812,0.12446223833354676,0.003733867150006403,-3.068372803953358e-05,sub-1554964,recon-all_run_1
0,1.5,CAN,8.260907331705093,0.11361754788411113,0.0034085264365233342,-2.8010181935279394e-05,sub-1406980,recon-all_run_1
0,1.5,CAN,7.293306669129266,0.08087672087056139,0.0024263016261168416,-1.9938572061279574e-05,sub-1061245,recon-all_run_1
0,1.5,CAN,6.168081316418118,0.09932620466581482,0.0029797861399744447,-2.4486931072196988e-05,sub-1000537,recon-all_run_1
0,1.5,CAN,9.288903981645902,0.11569921433783745,0.0034709764301351234,-2.8523376042908927e-05,sub-4246203,recon-all_run_1
0,1.5,CAN,8.182667058308919,0.13778538608028584,0.004133561582408575,-3.396828926521162e-05,sub-1000347,recon-all_run_1
0,1.5,CAN,7.939518863889906,0.09220919899472221,0.0027662759698416665,-2.273237266643864e-05,sub-1282100,recon-all_run_1
0,1.5,CAN,10.126240042249362,0.12669075141688568,0.003800722542506571,-3.123312430861292e-05,sub-1762288,recon-all_run_1
0,2,CAN,8.954398253626294,0.1390362086863673,0.0041710862605910184,-3.427665508913204e-05,sub-1473014,recon-all_run_1
0,2,CAN,7.266614806916978,0.1523259123207144,0.004569777369621432,-3.7552971323695516e-05,sub-1050772,recon-all_run_1
0,2,CAN,8.652633852230178,0.14406032387902173,0.004321809716370651,-3.5515252323721116e-05,sub-1185456,recon-all_run_1
0,2,CAN,6.7775521347257826,0.10287890650085518,0.0030863671950256554,-2.5362780151978066e-05,sub-1088341,recon-all_run_1
0,2,CAN,7.5612072844637765,0.13320124066167927,0.003996037219850378,-3.283815796433267e-05,sub-3754490,recon-all_run_1
0,2,CAN,7.461007941365242,0.1370624147791944,0.004111872443375832,-3.379005484583995e-05,sub-4778114,recon-all_run_1
0,2,CAN,8.788482084472975,0.161274840591863,0.00483824521775589,-3.975915437964661e-05,sub-1013261,recon-all_run_1
0,2,CAN,8.02485579305225,0.14598879347490637,0.004379663804247191,-3.5990678745460836e-05,sub-1040584,recon-all_run_1
0,2,CAN,8.326618345313602,0.1379053629540249,0.004137160888620746,-3.399786721442845e-05,sub-3171661,recon-all_run_1
0,2,CAN,7.451080452203751,0.10394056540596094,0.0031182169621788284,-2.5624511369021706e-05,sub-1005221,recon-all_run_1
0,2,CAN,6.60340225080649,0.08562266474326571,0.002568679942297972,-2.110859160319633e-05,sub-1032539,recon-all_run_1
0,2,CAN,6.999264690876007,0.18923378669723595,0.005677013600917078,-4.665188513923805e-05,sub-1042997,recon-all_run_1
0,2,CAN,8.532592349449793,0.11713055210288234,0.0035139165630864704,-2.887624434500111e-05,sub-2014383,recon-all_run_1
0,2,CAN,9.15116412944264,0.1457328079235107,0.004371984237705321,-3.5927570519654824e-05,sub-3672652,recon-all_run_1
0,2,CAN,7.168346488873164,0.1247338983090263,0.003742016949270789,-3.075070048771101e-05,sub-1076471,recon-all_run_1
0,2,CAN,7.765290533105532,0.1542261580600625,0.004626784741801876,-3.8021439706195466e-05,sub-1085566,recon-all_run_1
0,2,CAN,7.87432774497403,0.13022748481678928,0.003906824544503679,-3.210503668335387e-05,sub-5142605,recon-all_run_1
0,2,CAN,8.197374199430147,0.13586307793758123,0.004075892338127437,-3.3494381829119566e-05,sub-2826442,recon-all_run_1
0,2,CAN,9.627137611111005,0.17313454315054383,0.005194036294516315,-4.2682931846713415e-05,sub-1047553,recon-all_run_1
0,2,CAN,7.959687911404504,0.13154757580219584,0.003946427274065876,-3.243047927000497e-05,sub-1599957,recon-all_run_1
0,2,CAN,11.823876884778342,0.17167555616210678,0.005150266684863204,-4.232324716993259e-05,sub-1000011,recon-all_run_1
0,2,CAN,8.231753420035044,0.15129490838909437,0.004538847251672831,-3.7298797490177114e-05,sub-2810142,recon-all_run_1
0,2,CAN,8.22629044605626,0.1495871889052727,0.0044876156671581815,-3.687779268654364e-05,sub-4140526,recon-all_run_1
0,2,CAN,9.582491149173842,0.15926046003251434,0.00477781380097543,-3.9262548291898636e-05,sub-1474044,recon-all_run_1
0,2,CAN,7.762139516671499,0.16240756784816507,0.004872227035444952,-4.0038406107244463e-05,sub-1012146,recon-all_run_1
0,2,CAN,8.645661846929126,0.15420290298998302,0.004626087089699491,-3.80157066239738e-05,sub-1110743,recon-all_run_1
0,2,CAN,8.389243613084158,0.14376054341783936,0.004312816302535181,-3.544134732035909e-05,sub-1011809,recon-all_run_1
0,2,CAN,8.721496845285097,0.12784681491899239,0.0038354044475697713,-3.151812913071816e-05,sub-3174352,recon-all_run_1
0,2,CAN,9.077645455797514,0.1406248969193149,0.004218746907579447,-3.4668315068351875e-05,sub-1245278,recon-all_run_1
0,2,CAN,8.258915575875177,0.13565560691280415,0.004069668207384124,-3.344323390999502e-05,sub-1035366,recon-all_run_1
0,2,CAN,6.661569186647733,0.12054192784015079,0.003616257835204524,-2.97172522423723e-05,sub-3614538,recon-all_run_1
0,2,CAN,8.40357565138075,0.12427184979103145,0.003728155493730943,-3.063679147195613e-05,sub-1450654,recon-all_run_1
0,2,CAN,8.080721801982985,0.14706862023994127,0.004412058607198239,-3.6256888892665054e-05,sub-1004436,recon-all_run_1
0,2,CAN,9.322006748318673,0.1365548710311681,0.004096646130935043,-3.3664929871862955e-05,sub-1033401,recon-all_run_1
0,2,CAN,8.996485887500976,0.16522148496215178,0.004956644548864553,-4.073212227857002e-05,sub-2316147,recon-all_run_1
0,2,CAN,7.113154276675648,0.12074742581672179,0.003622422774501654,-2.9767913745091555e-05,sub-1072930,recon-all_run_1
0,2,CAN,8.022953142788674,0.144005888003098,0.00432017664009294,-3.550183222430139e-05,sub-1455277,recon-all_run_1
0,2,CAN,7.186338974436124,0.12444312067365376,0.0037332936202096128,-3.067901495478785e-05,sub-1232770,recon-all_run_1
0,2,CAN,7.6680131897661425,0.12688161690721383,0.003806448507216415,-3.128017845833556e-05,sub-4364423,recon-all_run_1
0,2,CAN,8.790385855502553,0.16093006637808396,0.004827901991342519,-3.9674157047505676e-05,sub-1838053,recon-all_run_1
0,2,CAN,9.33592390053802,0.15548569229726325,0.004664570768917898,-3.8331953212205046e-05,sub-1005469,recon-all_run_1
0,2,CAN,7.4173882942067255,0.12236824969156451,0.0036710474907469355,-3.016749613764324e-05,sub-1021576,recon-all_run_1
0,2,CAN,8.057250294486682,0.13242523911843168,0.00397275717355295,-3.264684997702604e-05,sub-4656152,recon-all_run_1
0,2,CAN,8.248385676940282,0.12859339763165306,0.003857801928949592,-3.170218448132905e-05,sub-1027606,recon-all_run_1
0,2,CAN,8.22483054359754,0.14757231372979157,0.0044271694118937464,-3.63810646608722e-05,sub-1193159,recon-all_run_1
0,2,CAN,6.785758677456114,0.15535916336813982,0.0046607749010441945,-3.830075998201459e-05,sub-1190941,recon-all_run_1
0,2,CAN,7.156184311972724,0.1571534079420116,0.004714602238260347,-3.8743095852542244e-05,sub-4245899,recon-all_run_1
0,2,CAN,8.35015352666378,0.18685984277976642,0.0056057952833929925,-4.606663574536542e-05,sub-1006569,recon-all_run_1
0,2,CAN,8.870574683348337,0.1441047600571687,0.004323142801715061,-3.552620719343609e-05,sub-1000394,recon-all_run_1
0,2,CAN,7.437538408041,0.1354416081142067,0.0040632482434262,-3.339047669604107e-05,sub-1037070,recon-all_run_1
0,2,CAN,6.932347695827485,0.12668470850741617,0.0038005412552224852,-3.123163454759614e-05,sub-1112423,recon-all_run_1
0,2,CAN,7.974149269461631,0.11732979009100629,0.0035198937027301888,-2.8925362570131817e-05,sub-1081696,recon-all_run_1
0,2,CAN,7.724879408081373,0.17461905314484785,0.005238571594345436,-4.3048908720880857e-05,sub-1086009,recon-all_run_1
0,2,CAN,9.363693063325352,0.19450051048062017,0.0058350153144186056,-4.795029277188585e-05,sub-1127906,recon-all_run_1
0,2,CAN,16.67019514163335,0.2729362227114671,0.008188086681344015,-6.728708194507027e-05,sub-1009760,recon-all_run_1
0,2,CAN,9.024939495788681,0.14951451619215878,0.004485435485764764,-3.685987665197012e-05,sub-1000083,recon-all_run_1
0,2,CAN,11.05173137333658,0.18033112978824178,0.005409933893647254,-4.445710938168828e-05,sub-1044475,recon-all_run_1
0,2,CAN,7.584536447193887,0.13434284469828675,0.0040302853409486025,-3.3119598088318094e-05,sub-3522877,recon-all_run_1
0,2,CAN,7.296486470037037,0.12385262850956498,0.0037155788552869495,-3.0533440672861314e-05,sub-1530211,recon-all_run_1
0,2,CAN,8.636339271929529,0.14829160740691447,0.004448748222207434,-3.65583924340579e-05,sub-1518902,recon-all_run_1
0,2,CAN,8.055742080277867,0.16488731459854855,0.004946619437956457,-4.064973911807926e-05,sub-1100101,recon-all_run_1
0,2,CAN,6.269776274694337,0.13510945282218834,0.00405328358466565,-3.3308590311996855e-05,sub-3875050,recon-all_run_1
0,2,CAN,8.04650714914004,0.12470294225584916,0.0037410882676754747,-3.0743068878882646e-05,sub-1792032,recon-all_run_1
0,2,CAN,9.278480246928003,0.10047582865958604,0.003014274859787581,-2.477034835959998e-05,sub-3553027,recon-all_run_1
0,2,CAN,9.162741732729806,0.15001556477043948,0.004500466943113185,-3.6983400369013985e-05,sub-4451351,recon-all_run_1
0,2,CAN,9.80139077252812,0.16594965111139565,0.004978489533341869,-4.0911637386044764e-05,sub-1554964,recon-all_run_1
0,2,CAN,8.260907331705093,0.15149006384548153,0.004544701915364446,-3.734690924703919e-05,sub-1406980,recon-all_run_1
0,2,CAN,7.293306669129266,0.10783562782741517,0.0032350688348224553,-2.6584762748372765e-05,sub-1061245,recon-all_run_1
0,2,CAN,6.168081316418118,0.13243493955441976,0.003973048186632593,-3.2649241429595986e-05,sub-1000537,recon-all_run_1
0,2,CAN,9.288903981645902,0.1542656191171166,0.004627968573513498,-3.8031168057211894e-05,sub-4246203,recon-all_run_1
0,2,CAN,8.182667058308919,0.18371384810704777,0.005511415443211433,-4.529105235361549e-05,sub-1000347,recon-all_run_1
0,2,CAN,7.939518863889906,0.12294559865962963,0.0036883679597888887,-3.0309830221918185e-05,sub-1282100,recon-all_run_1
0,2,CAN,10.126240042249362,0.16892100188918086,0.005067630056675426,-4.1644165744817214e-05,sub-1762288,recon-all_run_1
0,1,CAN,0.017147458063231574,0.0013327308054481087,3.9981924163443264e-05,-3.2855868680979867e-07,sub-1473014,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.012976304756270514,0.0016207850073902833,4.86235502217085e-05,-3.9957281054226795e-07,sub-1050772,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01423034581873152,0.0011985763041606823,3.595728912482047e-05,-2.954855211018897e-07,sub-1185456,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.016776912808418275,0.0017902542087577574,5.370762626273272e-05,-4.4135212413536893e-07,sub-1088341,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.017049158877796598,0.0016109814429964204,4.832944328989261e-05,-3.9715593368301365e-07,sub-3754490,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.0131203564008077,0.002027926578699488,6.083779736098464e-05,-4.999455936040749e-07,sub-4778114,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.012989092469215393,0.0020476453225406013,6.142935967621803e-05,-5.048068638287071e-07,sub-1013261,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.017250522242652045,0.0019060900708756465,5.71827021262694e-05,-4.6990918801304973e-07,sub-1040584,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013012498617172241,0.0021059458484446432,6.317837545333929e-05,-5.191797170358572e-07,sub-3171661,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.014926874703831142,0.0020092292804971415,6.027687841491425e-05,-4.953361408029981e-07,sub-1005221,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013234384126133389,0.0018512731841863535,5.553819552559061e-05,-4.563951578488112e-07,sub-1032539,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.017409016688664753,0.0015690320723240486,4.707096216972146e-05,-3.868141376621903e-07,sub-1042997,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01575515607992808,0.0015284554483171533,4.58536634495146e-05,-3.7681076545500415e-07,sub-2014383,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01291499223974016,0.0015987444170506512,4.796233251151954e-05,-3.9413913452240036e-07,sub-3672652,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01428296665350596,0.001457378856719135,4.372136570157405e-05,-3.59288223391073e-07,sub-1076471,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01568679498301612,0.0013768438262107957,4.130531478632387e-05,-3.394338883987111e-07,sub-1085566,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013290180034107632,0.0023202491355290987,6.960747406587297e-05,-5.720119966647636e-07,sub-5142605,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.017283336652649774,0.0014910956302292481,4.4732868906877444e-05,-3.6760043376593665e-07,sub-2826442,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013193799720870123,0.002351051479380118,7.053154438140354e-05,-5.796057114682209e-07,sub-1047553,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013590577244758605,0.0019154452623160855,5.7463357869482565e-05,-4.7221552729924287e-07,sub-1599957,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013950932754410637,0.0008851014621320304,2.6553043863960913e-05,-2.1820443626179507e-07,sub-1000011,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013496551116307577,0.0015446277414989296,4.633883224496789e-05,-3.8079772770483436e-07,sub-2810142,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01707970248328315,0.002341282264051751,7.023846792155253e-05,-5.771973026985508e-07,sub-4140526,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01712980137930976,0.002134706267015364,6.404118801046092e-05,-5.262700351399091e-07,sub-1474044,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.015569483306672838,0.0015978225630700945,4.793467689210283e-05,-3.939118694722912e-07,sub-1012146,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01718367053402795,0.002046243980264549,6.138731940793646e-05,-5.044613903271503e-07,sub-1110743,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013551647199524773,0.0016044753863624214,4.813426159087264e-05,-3.955519928007001e-07,sub-1011809,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013561875224113465,0.001201853020917503,3.605559062752509e-05,-2.9629333146409314e-07,sub-3174352,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.016925970514615377,0.0020340488131571155,6.102146439471347e-05,-5.014549106435827e-07,sub-1245278,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013204057812690734,0.0022404302359453673,6.721290707836101e-05,-5.523342097308776e-07,sub-1035366,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.015631782743665907,0.0019561403014604446,5.8684209043813336e-05,-4.822480924401441e-07,sub-3614538,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013179641101095412,0.0015573327950768464,4.6719983852305395e-05,-3.8392990991473307e-07,sub-1450654,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.017150125238630506,0.0019545409220171747,5.863622766051524e-05,-4.818537967523405e-07,sub-1004436,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.016520733038584392,0.0019254600528256604,5.7763801584769816e-05,-4.746844778217716e-07,sub-1033401,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.018552369674046835,0.002096102838273467,6.288308514820401e-05,-5.167531155925075e-07,sub-2316147,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01302207887172699,0.0016163758310789628,4.8491274932368884e-05,-3.9848581444910473e-07,sub-1072930,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013804034127129449,0.0019775664370841684,5.932699311252505e-05,-4.875302866800922e-07,sub-1455277,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013476963374349806,0.0015220353500212732,4.566106050063819e-05,-3.752280159179924e-07,sub-1232770,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013369989726278517,0.001850528418781575,5.551585256344724e-05,-4.5621155051987784e-07,sub-4364423,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01331414884991116,0.0018889771401264033,5.6669314203792097e-05,-4.656903299875177e-07,sub-1838053,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.012881971134079828,0.0015629515830501211,4.688854749150363e-05,-3.85315112080403e-07,sub-1005469,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01356658723619249,0.002043806617137981,6.131419851413943e-05,-5.038605061689466e-07,sub-1021576,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.014401979446411133,0.0018738302810030487,5.6214908430091467e-05,-4.6195616842802037e-07,sub-4656152,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013276025056838989,0.002154864158484609,6.464592475453827e-05,-5.312395686142724e-07,sub-1027606,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.017364005049069722,0.002145816620341408,6.437449861024225e-05,-5.2900907522503e-07,sub-1193159,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01678714692592621,0.001451719978477217,4.355159935431651e-05,-3.578931377545885e-07,sub-1190941,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.016741678847206964,0.0016956069553925122,5.0868208661775367e-05,-4.1801869689806326e-07,sub-4245899,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.017184475262959797,0.0011891399565412489,3.567419869623747e-05,-2.9315917434870624e-07,sub-1006569,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.014667215545972188,0.0015447994038389249,4.634398211516775e-05,-3.808400476938171e-07,sub-1000394,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.016853466431299844,0.0021706603573529316,6.511981072058795e-05,-5.351338121745969e-07,sub-1037070,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.016638961897956002,0.0022333336628884166,6.700000988665251e-05,-5.5058468858609e-07,sub-1112423,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.014864330291748046,0.0019467922061857817,5.8403766185573445e-05,-4.799435025746886e-07,sub-1081696,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.019654777778519525,0.001450853393632337,4.352560180897011e-05,-3.5767949822777694e-07,sub-1086009,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.015027003619405958,0.0017958751722117624,5.3876255166352874e-05,-4.427378626232197e-07,sub-1127906,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.013589708606402079,0.001230798190771253,3.692394572313759e-05,-3.0342919637976675e-07,sub-1009760,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.014469718601968553,0.0016832976317006556,5.049892895101967e-05,-4.149840741436554e-07,sub-1000083,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.019070841934945848,0.0016972204018308725,5.0916612054926176e-05,-4.1841646052809157e-07,sub-1044475,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.015649650229348076,0.0017757178523036122,5.327153556910837e-05,-4.377684700560538e-07,sub-3522877,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.015204923550287882,0.0020721262863580793,6.216378859074237e-05,-5.108421661499469e-07,sub-1530211,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.014419428375032213,0.001280488353386546,3.8414650601596375e-05,-3.1567933309867944e-07,sub-1518902,fastsurferCNN_run1_gpu_prune_0
0,1,CAN,0.01322944442431132,0.0015601119383389602,4.68033581501688e-05,-3.8461505327370966e-07,sub-1100101,fastsurferCNN_run1_gpu_prune_0
